"scenario_id","rep","seed","n","shape","kappa","maturity","injection","truth_A","truth_B","truth_C","event_rate","cens_rate","ibs","eval_weight_unstable","tau_used","km_at_tau","s_true_at_tau","km_bias","pos_covers_truth","pos_interval_lo","pos_interval_hi","pos_interval_width","pos_flag_codes","pos_worst_level","rho_instability","rho_maturity","model_disagreement","ext_perf_level","ext_perf_code","ext_root_codes","eval_flag_codes","overall_level","overall_code","psa_strategy","error"
"O_comp_miscode_ph",1,762445907,200,"ph",0.3,0.6,"comp_miscode",TRUE,TRUE,FALSE,0.45,0.55,1.32021345220129,1,5.834374,0.759879503053661,0.751880031125144,0.00799947192851647,1,0.738538167723735,0.810850583861645,0.07231241613791,"","green",0.0788945797787427,0.232567354968407,0.0404783811855874,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","none"
"O_comp_miscode_ph",2,762486410,200,"ph",0.3,0.6,"comp_miscode",TRUE,TRUE,FALSE,0.425,0.575,16296.2206044752,1,5.429497,0.770384973892937,0.766844739557117,0.00354023433582018,1,0.745956153038407,0.822421764409794,0.0764656113713876,"","green",0.0854841872047221,0.282788081912714,0.0079878298783433,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","none"
"O_comp_miscode_ph",3,762526913,200,"ph",0.3,0.6,"comp_miscode",TRUE,TRUE,FALSE,0.39,0.61,16399.6169544086,1,4.901608,0.785139282166527,0.786818847605262,-0.00167956543873526,1,0.762483780544874,0.834508843912278,0.0720250633674038,"","green",0.0103748482100407,0.295062400306151,0.00956959330259779,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","none"
"O_comp_miscode_ph",4,762567416,200,"ph",0.3,0.6,"comp_miscode",TRUE,TRUE,FALSE,0.425,0.575,1.39600891286769,1,4.567976,0.766993271689666,0.799718794410164,-0.0327255227204987,1,0.741440973856775,0.818795197958801,0.0773542241020262,"","green",0.0723953292174683,0.311154447590597,0.0275077647162831,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","none"
"O_comp_miscode_ph",5,762607919,200,"ph",0.3,0.6,"comp_miscode",TRUE,TRUE,FALSE,0.415,0.585,20948.3932824311,1,6.291501,0.778973508212457,0.735345649807992,0.0436278584044655,0,0.759100414838275,0.826749578937838,0.0676491640995629,"","green",0.0535991785892221,0.23939445634488,0.0118165698368701,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","none"
