"scenario_id","rep","seed","n","shape","kappa","maturity","injection","truth_A","truth_B","truth_C","event_rate","cens_rate","ibs","eval_weight_unstable","tau_used","km_at_tau","s_true_at_tau","km_bias","pos_covers_truth","pos_interval_lo","pos_interval_hi","pos_interval_width","pos_flag_codes","pos_worst_level","rho_instability","rho_maturity","model_disagreement","ext_perf_level","ext_perf_code","ext_root_codes","eval_flag_codes","overall_level","overall_code","psa_strategy","error"
"O_logit_dropout_early",1,419904288,200,"early",0.3,0.6,"logit_dropout",FALSE,TRUE,FALSE,0.445,0.555,22596.8243920252,1,5.410266,0.754271458149376,0.683200802880691,0.0710706552686849,0,0.727222787641651,0.809998703155938,0.0827759155142871,"","green",0.0448074465481936,0.236957045065,0.0689031017847187,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","none"
"O_logit_dropout_early",2,419944791,200,"early",0.3,0.6,"logit_dropout",FALSE,TRUE,FALSE,0.515,0.485,24730.1304520234,1,3.459733,0.723137196909783,0.771442152545662,-0.0483049556358787,1,0.68227745301358,0.78999542534346,0.10771797232988,"","green",0,0.433361886529929,0.0574200788970658,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","none"
"O_logit_dropout_early",3,419985294,200,"early",0.3,0.6,"logit_dropout",FALSE,TRUE,FALSE,0.455,0.545,16805.5419681157,1,3.470937,0.752634782242785,0.770873289717648,-0.0182385074748623,1,0.724346865114864,0.809930358531373,0.0855834934165091,"","green",0.00687736604023229,0.42242518077512,0.0610870426338155,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","none"
"O_logit_dropout_early",4,420025797,200,"early",0.3,0.6,"logit_dropout",FALSE,TRUE,FALSE,0.435,0.565,20728.6488277702,1,4.768082,0.758419964859272,0.710064778101298,0.0483551867579745,0,0.72939963706408,0.815299465507652,0.0858998284435722,"","green",0,0.283861442139452,0.0696644689898373,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","none"
"O_logit_dropout_early",5,420066300,200,"early",0.3,0.6,"logit_dropout",FALSE,TRUE,FALSE,0.49,0.51,1.83010179952425,1,4.2288365,0.732239389836981,0.734192921593017,-0.00195353175603596,1,0.705270187532632,0.789735416990965,0.084465229458333,"","green",0.0290042325312654,0.269246423490249,0.00436886450626481,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","none"
