"scenario_id","rep","seed","n","shape","kappa","maturity","injection","truth_A","truth_B","truth_C","event_rate","cens_rate","ibs","eval_weight_unstable","tau_used","km_at_tau","s_true_at_tau","km_bias","pos_covers_truth","pos_interval_lo","pos_interval_hi","pos_interval_width","pos_flag_codes","pos_worst_level","rho_instability","rho_maturity","model_disagreement","ext_perf_level","ext_perf_code","ext_root_codes","eval_flag_codes","overall_level","overall_code","psa_strategy","error"
"G_ph_k0.0_m0.8",1,2047477286,200,"ph",0,0.8,"gauss_copula",FALSE,FALSE,FALSE,0.555,0.445,7834.44776546009,1,7.488896,0.700705010737282,0.693790239090246,0.00691477164703558,1,0.66852460489223,0.762140796188008,0.0936161912957777,"","green",0.0375024288248324,0.302416975063849,5.04110408682501e-05,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","none"
"G_ph_k0.0_m0.8",2,2047517789,200,"ph",0,0.8,"gauss_copula",FALSE,FALSE,FALSE,0.615,0.385,7213.48385496638,1,6.792739,0.679357879580962,0.717646293331025,-0.0382884137500621,1,0.652635595958516,0.735952650717048,0.083317054758532,"","green",0.00600144804846466,0.174127891268582,0.00149228531839294,"green","ALL_CLEAR","","IPCW_WEIGHT_INSTABILITY","green","ALL_CLEAR","standard_tsd14","none"
"G_ph_k0.0_m0.8",3,2047558292,200,"ph",0,0.8,"gauss_copula",FALSE,FALSE,FALSE,0.545,0.455,7643.01557643262,1,7.472111,0.707295880569736,0.694355697492629,0.0129401830771068,1,0.683506958969474,0.761420088064032,0.0779131290945587,"","green",0.0237413915159365,0.343736099886573,0.00243544813847134,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","none"
"G_ph_k0.0_m0.8",4,2047598795,200,"ph",0,0.8,"gauss_copula",FALSE,FALSE,FALSE,0.585,0.415,11463.9485517018,1,8.444266,0.682575394573649,0.66237604470542,0.0201993498682289,1,0.650673553652389,0.744551221762711,0.0938776681103221,"","green",0.00443393056544073,0.246312422409525,0.000796578451662299,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","none"
"G_ph_k0.0_m0.8",5,2047639298,200,"ph",0,0.8,"gauss_copula",FALSE,FALSE,FALSE,0.56,0.44,5389.23276972377,1,6.483325,0.704926507396718,0.728519496238981,-0.0235929888422636,1,0.681545241315175,0.757437093213859,0.0758918518986841,"","green",0.0429842395659157,0.0938058179655418,0.00680158283835754,"green","ALL_CLEAR","","IPCW_WEIGHT_INSTABILITY","green","ALL_CLEAR","standard_tsd14","none"
