"scenario_id","rep","seed","n","pkg_version","shape","kappa","maturity","injection","truth_A","truth_B","truth_C","event_rate","cens_rate","ibs","eval_weight_unstable","tau_used","km_at_tau","s_true_at_tau","km_bias","pos_covers_truth","pos_interval_lo","pos_interval_hi","pos_interval_width","pos_flag_codes","pos_worst_level","rho_instability","rho_maturity","model_disagreement","ext_perf_level","ext_perf_code","ext_root_codes","eval_flag_codes","overall_level","overall_code","psa_strategy","config_version","error"
"G_ph_k0.0_m0.4",88,1927519318,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.359,0.641,28.5882288040659,1,4.339273,0.814530656682397,0.808687510254082,0.00584314642831563,1,0.783590690318424,0.861588042374331,0.0779973520559066,"","green",0,0.454031063517345,0.102308944074329,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_ph_k0.0_m0.4",89,286987786,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.358,0.642,30.396337711263,1,4.27061,0.81612110979859,0.811400369938261,0.00472073986032873,1,0.785427760189378,0.862729321392979,0.0773015612036017,"","green",0,0.541157037315721,0.0180544367797606,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",90,793939922,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.356,0.644,29.3364839802047,1,4.238129,0.814431064946655,0.812686955946069,0.00174410900058586,1,0.781975270753038,0.862186513692882,0.0802112429398441,"","green",0,0.498790285714728,0.0295865067702365,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_ph_k0.0_m0.4",91,1300892037,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.37,0.63,27.9787520137765,1,4.409332,0.809833300202417,0.805929137038806,0.00390416316361131,1,0.777922416556185,0.858119390468806,0.0801969739126208,"","green",0,0.493867226128246,0.0477827250918062,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_ph_k0.0_m0.4",92,1807844152,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.359,0.641,53088.7648544787,1,3.857245,0.815198036317979,0.827931906519443,-0.0127338702014641,1,0.782357073821532,0.862366265884566,0.0800091920630337,"","green",0,0.533357057345495,0.0188122084018039,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",93,167312620,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.371,0.629,49034.9335248792,1,4.115079,0.809343534152496,0.81758013521235,-0.00823660105985369,1,0.773911811148356,0.858370574212639,0.0844587630642827,"","green",0,0.524245786265565,0.0579952046753819,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",94,674264735,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.358,0.642,31.0389723941366,1,4.269526,0.8158305707767,0.811443273725329,0.0043872970513712,1,0.784653780806776,0.862600481263705,0.0779467004569284,"","green",0,0.434590865278101,0.139895404873073,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_ph_k0.0_m0.4",95,1181216850,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.372,0.628,30.4343360094752,1,4.2320955,0.807992666036617,0.812926177062476,-0.0049335110258597,1,0.772119606928019,0.857565631892085,0.0854460249640658,"","green",0,0.534124077387161,0.00859342276348281,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",96,1688168965,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.362,0.638,45040.3894325986,1,4.624503,0.812306336146359,0.797517911862841,0.0147884242835189,1,0.779429950014487,0.860533631299171,0.0811036812846841,"","green",0,0.497963992818064,0.0242262471091568,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_ph_k0.0_m0.4",97,47637433,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.363,0.637,29.7466106282066,1,4.544508,0.811990556685301,0.800634362166692,0.0113561945186088,1,0.777939098205414,0.860271796125691,0.0823326979202771,"","green",0,0.412000445330997,0.148547918870925,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
