"scenario_id","rep","seed","n","pkg_version","shape","kappa","maturity","injection","truth_A","truth_B","truth_C","event_rate","cens_rate","ibs","eval_weight_unstable","tau_used","km_at_tau","s_true_at_tau","km_bias","pos_covers_truth","pos_interval_lo","pos_interval_hi","pos_interval_width","pos_flag_codes","pos_worst_level","rho_instability","rho_maturity","model_disagreement","ext_perf_level","ext_perf_code","ext_root_codes","eval_flag_codes","overall_level","overall_code","psa_strategy","config_version","error"
"G_late_k0.0_m0.6",70,1587446603,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.528,0.472,8.82183114485728,1,6.086697,0.720477670388256,0.713564653146962,0.00691301724129423,1,0.678387289772953,0.788807249784815,0.110419960011862,"","green",0,0.276835248689177,0.0178406377478616,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_late_k0.0_m0.6",71,2094398718,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.529,0.471,10.7632298741325,1,5.456751,0.721815205081491,0.743639179089034,-0.0218239740075432,1,0.67918230639145,0.790286158441089,0.111103852049638,"","green",0,0.279194151579123,0.0360886404561765,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_late_k0.0_m0.6",72,453867186,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.517,0.483,11.3121439336487,1,6.767216,0.723451029728545,0.681710710164049,0.0417403195644962,0,0.682149784715073,0.791502259939767,0.109352475224694,"","green",0,0.228607362935511,0.0561742348957074,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_late_k0.0_m0.6",73,960819301,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.522,0.478,9.84043017478081,1,6.059365,0.72399842817056,0.714858711093807,0.00913971707675287,1,0.682669412418583,0.791358250028618,0.108688837610035,"","green",0,0.259127330264588,0.0292417182429257,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_late_k0.0_m0.6",74,1467771416,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.524,0.476,11.8589418385195,1,5.838386,0.72410441305752,0.725358949453631,-0.00125453639611117,1,0.681273325900128,0.792123421095712,0.110850095195584,"","green",0,0.288076881180102,0.0151133907253185,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_late_k0.0_m0.6",75,1974723531,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.529,0.471,11.4441640115663,1,5.740381,0.720179183694324,0.73003647767112,-0.00985729397679569,1,0.676173368845423,0.789497357487378,0.113323988641954,"","green",0,0.302231308086655,0.00929593733297441,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_late_k0.0_m0.6",76,334191999,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.516,0.484,11.6855183219652,1,5.6561045,0.729833848352363,0.734068388286907,-0.00423453993454359,1,0.689475867636196,0.795949513423218,0.106473645787022,"","green",0,0.300977343077263,0.0737385013468594,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_late_k0.0_m0.6",77,841144114,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.521,0.479,11.2956114615599,1,5.795442,0.724713578566117,0.727407049056062,-0.00269347048994528,1,0.6819156388764,0.792714820054225,0.110799181177825,"","green",0,0.309115421432463,0.0399664584587927,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_late_k0.0_m0.6",78,1348096229,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.526,0.474,33138.3831888554,1,5.6217435,0.726249003983767,0.735714740093518,-0.00946573610975032,1,0.681791287572235,0.794455731879207,0.112664444306972,"","green",0,0.309996295921797,0.0141545655187674,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_late_k0.0_m0.6",79,1855048344,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.521,0.479,29800.563387741,1,6.130702,0.723890123631834,0.711483432721299,0.0124066909105356,1,0.681438358119977,0.792148504761007,0.11071014664103,"","green",0,0.304096556570992,0.020871854834557,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_late_k0.0_m0.6",80,214516833,1000,"0.0.3","late",0,0.6,"gauss_copula",FALSE,FALSE,FALSE,0.524,0.476,11.3815395323543,1,6.046919,0.725016735380285,0.715448327379199,0.0095684080010856,1,0.682055903543035,0.79305136213532,0.110995458592285,"","green",0,0.290769679021513,0.0175536217975335,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
